itemId,fee,icon,name,baseType,quality,threadIndex
a58414507acedc09a4d72c51f0b3fef83067e1281855da520ce4d9690d656520,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9IZWxtZXRzL0hlbG1ldERleDEwIiwidyI6MiwiaCI6Miwic2NhbGUiOjEsInNlYXJpbmciOnRydWUsInRhbmdsZWQiOnRydWUsImZyYWN0dXJlZCI6dHJ1ZX1d/31cfb4cff5/HelmetDex10.png,Chimeric Crown,Lion Pelt,30,2516760
120539d96088ac987023d5b1b35918169516a695e0b6aa3b34c222cf5de7ed88,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9HbG92ZXMvR2xvdmVzRGV4NCIsInciOjIsImgiOjIsInNjYWxlIjoxLCJzZWFyaW5nIjp0cnVlLCJ0YW5nbGVkIjp0cnVlLCJmcmFjdHVyZWQiOnRydWV9XQ/3faae5a63e/GlovesDex4.png,Wrath Clutches,Slink Gloves,30,2516760
b81c91afc00b8d50360c779fdc3951c5fc711bfd2c7651f03cbf04fe82497c1e,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb290cy9Cb290c0ludDQiLCJ3IjoyLCJoIjoyLCJzY2FsZSI6MSwic2VhcmluZyI6dHJ1ZSwidGFuZ2xlZCI6dHJ1ZSwiZnJhY3R1cmVkIjp0cnVlfV0/2b8249ac60/BootsInt4.png,Eagle March,Sorcerer Boots,30,2516760
d30b8bd0a2e03b60fcb7b26d228055ee344a379355aa1f783b23031c0b844795,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9HbG92ZXMvR2xvdmVzRGV4SW50MiIsInciOjIsImgiOjIsInNjYWxlIjoxLCJzZWFyaW5nIjp0cnVlLCJ0YW5nbGVkIjp0cnVlLCJmcmFjdHVyZWQiOnRydWV9XQ/51656c2a95/GlovesDexInt2.png,Rune Hold,Assassin's Mitts,30,2516760
ed27dd11732e7f1e1d47487a32eec8d16f52bbd2ff97a3d9414fb26431fc01c9,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb290cy9Cb290c0RleDQiLCJ3IjoyLCJoIjoyLCJzY2FsZSI6MSwic2VhcmluZyI6dHJ1ZSwidGFuZ2xlZCI6dHJ1ZSwiZnJhY3R1cmVkIjp0cnVlfV0/a298de4c9e/BootsDex4.png,Mind Slippers,Slink Boots,30,2516760
d95ebcffa5c1bca9fa426686df902f079077b8715596cda7f1ba08d7596c84a4,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9HbG92ZXMvR2xvdmVzRGV4NCIsInciOjIsImgiOjIsInNjYWxlIjoxLCJzZWFyaW5nIjp0cnVlLCJ0YW5nbGVkIjp0cnVlLCJmcmFjdHVyZWQiOnRydWV9XQ/3faae5a63e/GlovesDex4.png,Wrath Knuckle,Slink Gloves,30,2516760
043727d28b5a807bf0a5ca8b9ad557a43f3fd35bde22088b63969c36b5706a50,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9IZWxtZXRzL0hlbG1ldEludDExIiwidyI6MiwiaCI6Miwic2NhbGUiOjEsInNlYXJpbmciOnRydWUsInRhbmdsZWQiOnRydWUsImZyYWN0dXJlZCI6dHJ1ZX1d/ad22999144/HelmetInt11.png,Mind Ward,Hubris Circlet,30,2516760
ed5e985765fd69959d10bba3e89ffc8b425d484a2ec110739ca9feb41f9d344e,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9IZWxtZXRzL0hlbG1ldERleEludDkiLCJ3IjoyLCJoIjoyLCJzY2FsZSI6MSwic2VhcmluZyI6dHJ1ZSwidGFuZ2xlZCI6dHJ1ZSwiZnJhY3R1cmVkIjp0cnVlfV0/36f15f8673/HelmetDexInt9.png,Entropy Guardian,Harlequin Mask,30,2516760
c6033b33b88e2c0dd325dffbb5d25fa8e4c1cd1e538913e642265a5bc24bf198,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9IZWxtZXRzL0hlbG1ldFN0cjExIiwidyI6MiwiaCI6Miwic2NhbGUiOjEsInNlYXJpbmciOnRydWUsInRhbmdsZWQiOnRydWUsImZyYWN0dXJlZCI6dHJ1ZX1d/1f488eda31/HelmetStr11.png,Honour Cowl,Eternal Burgonet,30,2516760
1e9c8ee563a4534d365bce31d6fa49e11fae23c7b20b184df415ce8cd9577f04,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9EZW1pZ29kc0FybW91ciIsInciOjIsImgiOjMsInNjYWxlIjoxfV0/c491aef3bb/DemigodsArmour.png,Cataclysm Ward,Golden Mantle,30,2516760
da27d20fdc87876936b4854dd26dcb8e11a91e1626671ef597b505b843041cff,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQ3IiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/58942b1ab3/Amulet7.png,Morbid Collar,Onyx Amulet,20,2516760
c00861d401aef91e72108bd1f726c88c85108b4196fe9d418d14a244f9e24e2c,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQ3IiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/58942b1ab3/Amulet7.png,Horror Rosary,Onyx Amulet,20,2516760
ce84911c49f59b2a19ffb69cb26b165d32534733a2b1d0858c62c9393a107ad4,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9IZWxtZXRzL0hlbG1ldERleDEwIiwidyI6MiwiaCI6Miwic2NhbGUiOjEsInNlYXJpbmciOnRydWUsInRhbmdsZWQiOnRydWUsImZyYWN0dXJlZCI6dHJ1ZX1d/31cfb4cff5/HelmetDex10.png,Golem Salvation,Lion Pelt,30,2516760
48461869f6848e85a9166625a096b27ad2277dbe4aa991a9b76c8c720f491ede,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvVG9wYXpSdWJ5IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/eed3b580ba/TopazRuby.png,Oblivion Eye,Two-Stone Ring,20,2516760
277aacc4544ffac9eab3dc1219087f24460ea04956e3441ed0193e536ea48b4a,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzIiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/e0607f03e0/Ring2.png,Rapture Spiral,Coral Ring,20,2516760
ac4565393152a1a96fe20a13e2b3239da3bd0b5a051c5b81dc271408f428c88e,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzYiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/8bb5f7513d/Ring6.png,Grim Spiral,Sapphire Ring,20,2516760
34ae466af285623ec6b695d0a3e942f34e9d72d7f559b420030e562714bbf984,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzMiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/2e3b7b3c90/Ring3.png,Wrath Twirl,Paua Ring,20,2516760
7b14aa2f376dc17dafc63adddcc2cc25ca4a6e4798ceb582705be7d61cc3828d,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvQ2hhb3NEbWdSaW5nIiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/19666e201a/ChaosDmgRing.png,Grim Knot,Iolite Ring,20,2516760
23280a8575e7360eb3bd2c3cdc73dab0605a1e0f48c311b5b69e4fd260ee44e4,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvVG9wYXpTYXBwaGlyZSIsInciOjEsImgiOjEsInNjYWxlIjoxLCJzeW50aGVzaXNlZCI6dHJ1ZX1d/cbb4f35c3c/TopazSapphire.png,Grim Spiral,Two-Stone Ring,20,2516760
b9d4c6d2c206771508cde87a1b19c6eeb690b3647f889203a1f0f8e888038468,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvTW9vbnN0b25lUmluZyIsInciOjEsImgiOjEsInNjYWxlIjoxLCJzeW50aGVzaXNlZCI6dHJ1ZX1d/c3f40461b3/MoonstoneRing.png,Torment Spiral,Moonstone Ring,20,2516760
0ba13107314ec6a98cd4627c7fedaeffb6555547cfe6167bb6b7b0e584c353d4,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRW1wdHktU29ja2V0IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/9224db8b0e/Empty-Socket.png,Wrath Whorl,Unset Ring,20,2516760
c7072820b5affaf03065d6d0a68fc511f85bc35a25ae0e88631e8ac8adc69890,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvQW1ldGh5c3RSaW5nIiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/e7250c8970/AmethystRing.png,Gloom Grip,Amethyst Ring,20,2516760
aadd87be680898b1e4d483f6fccb17323109e6f85d89c039843f5fb710fbe8e0,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRGlhbW9uZFJpbmciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/3a20b692fe/DiamondRing.png,Brood Band,Diamond Ring,20,2516760
c5d40da16e0f95deb1fe65f909003cdd518fbbceb8084e613c29af5c235308b8,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvVG9wYXpSdWJ5IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/eed3b580ba/TopazRuby.png,Doom Twirl,Two-Stone Ring,20,2516760
104389a740932717ba53bc836650ac8636e707405a33f4cc63767fe85c1771bc,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzIiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/e0607f03e0/Ring2.png,Woe Gyre,Coral Ring,20,2516760
738e065626cbe9b057000f83f0b2aa9a223f4e471060a3f56d668b4d775aab24,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRW1wdHktU29ja2V0IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/9224db8b0e/Empty-Socket.png,Death Knuckle,Unset Ring,20,2516760
a9263eaaf711a81c9c0af82d36e68037730864dfae03434edfa1c7838247580c,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzIiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/e0607f03e0/Ring2.png,Golem Circle,Coral Ring,20,2516760
690361220866e5493513b5e97eec9dd3c47c388722d9e9d85aeaa15d46a304b4,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvQm9uZVJpbmciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/3b1d182c56/BoneRing.png,Behemoth Circle,Bone Ring,20,2516760
c50c258250019fdaca4682c8f15f588f8e60d8c800fa1db6c3e92c98d9c8b6d9,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/f79bc4a3fb/Ring7.png,Chimeric Grip,Ruby Ring,20,2516760
9e22d2141f907b7b34240449c67070720f36329eaeb31add089550ae4a029ae6,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzUiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/3fa3923b91/Ring5.png,Dire Coil,Topaz Ring,20,2516760
7477cdba5edda4829146b4c33a1d6df12e8e2e938ce5695c05bd71f20bff1116,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzIiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/e0607f03e0/Ring2.png,Dusk Knot,Coral Ring,20,2516760
9c6fbae54ba1632d60a3e8ec2457483ac77ec0154a84124ffc343fef19049f0f,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvU2FwcGhpcmVSdWJ5IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/2d5947d963/SapphireRuby.png,Skull Knuckle,Two-Stone Ring,20,2516760
3aa0924498d6a36fb2e93ec6d6a276b280208a40bf052682a7a8ab06f506d146,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvVG9wYXpSdWJ5IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/eed3b580ba/TopazRuby.png,Kraken Twirl,Two-Stone Ring,20,2516760
49701b73b80786c07ec4591c3a15a9e3b74a483d1ccb760b08e9c2a543512f6f,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRGlhbW9uZFJpbmciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/3a20b692fe/DiamondRing.png,Plague Grip,Diamond Ring,20,2516760
0eab76c539df54c4b46f1e5adc5b805876f948daa96c190e8f3118830c830998,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzMiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/2e3b7b3c90/Ring3.png,Oblivion Loop,Paua Ring,20,2516760
2de0f5345c45487a8cc3ef7040bccd73b760514b4902485fd1512d689e41e607,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvU2FwcGhpcmVSdWJ5IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/2d5947d963/SapphireRuby.png,Rage Loop,Two-Stone Ring,20,2516760
6cee99ac640446283e2e4db5e280d9494e1f7c8ad7517dd1d668d83e6f9dde2e,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzIiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/e0607f03e0/Ring2.png,Woe Spiral,Coral Ring,20,2516760
375d751d4207b81d364eb4161fa36839d6b02934c615d8c8e3baf3fb646ae8b6,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRGlhbW9uZFJpbmciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/3a20b692fe/DiamondRing.png,Blight Band,Diamond Ring,20,2516760
40fdb78e3cd7cd3767dc34348121b9eed4d6b71816ae491a7020636a46611f93,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvVG9wYXpTYXBwaGlyZSIsInciOjEsImgiOjEsInNjYWxlIjoxLCJzeW50aGVzaXNlZCI6dHJ1ZX1d/cbb4f35c3c/TopazSapphire.png,Storm Knuckle,Two-Stone Ring,20,2516760
aafd7310e389145c737902c1f87f18be949ea62063bcb316c7f269559363a7dd,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzQiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/d34b7965eb/Ring4.png,Ghoul Knuckle,Gold Ring,20,2516760
92938b9525793e319a7d5deba7f622bcb090c5b009d198a7061c1445be9121d0,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRGlhbW9uZFJpbmciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/3a20b692fe/DiamondRing.png,Phoenix Hold,Diamond Ring,20,2516760
8abaa36105cfcf8a547d2171d6bb59d24e406b4086e9145a5e580b1c23a42911,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzQiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/d34b7965eb/Ring4.png,Morbid Turn,Gold Ring,20,2516760
2cee6c1ca0879258134624799a586b6e845f437fcdc0b6758896cf6d7847e180,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzUiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/3fa3923b91/Ring5.png,Entropy Turn,Topaz Ring,20,2516760
69860ff31a91fe645b93980453562ff991adad104eaa6af7dd4dd46914736864,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvQm9uZVJpbmciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/3b1d182c56/BoneRing.png,Grim Twirl,Bone Ring,20,2516760
55d22bede79f3c8657b5a6bfa14d497f6fcb6ebb1a5f1cb3e8b58bfb55068ef3,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzEiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/e5a027ea90/Ring1.png,Apocalypse Hold,Iron Ring,20,2516760
618067e4cd9588179bd521d2de42bbd764a075db2bca4a9007a26f173ee5cfa3,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRW1wdHktU29ja2V0IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/9224db8b0e/Empty-Socket.png,Mind Knuckle,Unset Ring,20,2516760
4f13a358ef429b66cf960058fc7af47c4f12046e8d24447c7741d2fb8609ca91,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvQW1ldGh5c3RSaW5nIiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/e7250c8970/AmethystRing.png,Pain Loop,Amethyst Ring,20,2516760
245ecfe8230d2b0d7195847c7858d068997fb34fbd51f136b95280a3ed8fc238,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvTW9vbnN0b25lUmluZyIsInciOjEsImgiOjEsInNjYWxlIjoxLCJzeW50aGVzaXNlZCI6dHJ1ZX1d/c3f40461b3/MoonstoneRing.png,Dusk Grasp,Moonstone Ring,20,2516760
56af8f9d07cf508273b0083eb5114dc6293c9f6e7486ae41485df44a3d1d372f,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRW1wdHktU29ja2V0IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/9224db8b0e/Empty-Socket.png,Sorrow Gyre,Unset Ring,20,2516760
9c91dd210c15b4655f72b68daea794df34abd0970e877c09c1ece6fc8792e046,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzIiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/e0607f03e0/Ring2.png,Chimeric Coil,Coral Ring,20,2516760
b12f733a7a8ac1383f79811494066e651e936a988cf4149c54ad145f5aca994d,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzQiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/d34b7965eb/Ring4.png,Vengeance Nail,Gold Ring,20,2516760
3593392d94b2e7aae3277947079667ca2de5f8d6a1dbd7da5d12e768eeebb7a5,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvQm9uZVJpbmciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/3b1d182c56/BoneRing.png,Dragon Hold,Bone Ring,20,2516760
9f02f2d19d64dd1b5df69ec9fa95d5010e58e84176c886403a8d798bbdb4405c,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRW1wdHktU29ja2V0IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsImZyYWN0dXJlZCI6dHJ1ZX1d/a9fb60bdc5/Empty-Socket.png,Maelström Nail,Unset Ring,20,2516760
8fd23ec394c1b53aabdb0b7c74010d1aabce1567fe87d034f57ae526e9ce1eed,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRW1wdHktU29ja2V0IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsImZyYWN0dXJlZCI6dHJ1ZX1d/a9fb60bdc5/Empty-Socket.png,Doom Band,Unset Ring,20,2516760
f7e695d2196de7db36503cfa4dfea3885e3807e3a7bbb5932efce97760b62195,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRW1wdHktU29ja2V0IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/9224db8b0e/Empty-Socket.png,Eagle Knuckle,Unset Ring,20,2516760
1948db648b65022ae5f64c074cf78800bda81133fca0fc92878ee7f994086a14,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRW1wdHktU29ja2V0IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/9224db8b0e/Empty-Socket.png,Woe Turn,Unset Ring,20,2516760
4e8da11ca20e770565090b7df502553393be145671f1298b83e8fd26bf802432,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/f79bc4a3fb/Ring7.png,Victory Loop,Ruby Ring,20,2516760
550a0a38197cf809ca670070e9733306139ec4761b63ac1417eaf1b761ba5791,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzEiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/e5a027ea90/Ring1.png,Dire Grasp,Iron Ring,20,2516760
79f974266ba97ce9465558d45025c6a725327c73607dc16fa0464b961c4a524b,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRW1wdHktU29ja2V0IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/9224db8b0e/Empty-Socket.png,Dragon Knuckle,Unset Ring,20,2516760
e373b2d9b1200656cc944179ab760bac0251058013075a35389e3b640b66874b,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzQiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/d34b7965eb/Ring4.png,Doom Eye,Gold Ring,20,2516760
a4af9e1872b42f214014b91488840f6faa30fdbaa2542d8343dacdb152920584,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9IZWlzdEFtdWxldDFTaWx2ZXIiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/0efc66cbfb/HeistAmulet1Silver.png,Oblivion Gorget,Focused Amulet,20,2516760
1ab96fcab7b5f6c18b954327f34184a364647e92026f53db45179e055ffd77b1,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9IZWlzdEFtdWxldDIiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/4d60cca5ab/HeistAmulet2.png,Fate Collar,Simplex Amulet,20,2516760
9670e49afa0500a39dedefa781f4594fbf044ff4c67d47e4368c6400bed2eb79,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9IZWlzdEFtdWxldDFTaWx2ZXIiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/0efc66cbfb/HeistAmulet1Silver.png,Vengeance Gorget,Focused Amulet,20,2516760
c7d80d337524ae967a5eb2097449c281748669acf4543140b1155da95a3c2830,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9IZWlzdEFtdWxldDIiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/4d60cca5ab/HeistAmulet2.png,Hate Choker,Simplex Amulet,20,2516760
6fca7d5c04286a6679bc9f452220a81493ca8efa55226c902583365abaaf2f51,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQyIiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/2b87dd5964/Amulet2.png,Corruption Charm,Coral Amulet,20,2516760
b7d7ea192181e39933d4a8043f63089d0546a32a2122c4e2e5be75a49412e725,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9IZWlzdEFtdWxldDIiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/4d60cca5ab/HeistAmulet2.png,Empyrean Clasp,Simplex Amulet,20,2516760
7d5e5e9d68bb38708b2fbb50088ebfd3f1752ee2a8b9e938df8d661972a95ad6,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9IZWlzdEFtdWxldDIiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/4d60cca5ab/HeistAmulet2.png,Onslaught Charm,Simplex Amulet,20,2516760
